Time;Free Memory;CPU Usage;Drive Space;Number of Data Files;Temperatur 1;Temperatur 2;Temperatur 3;Logging Status
2023.03.22 09:10:01;3825664.000000;53.654601;35.803896;2360;51.937500;43.937500;45.625000;3
2023.03.22 09:12:00;6332416.000000;35.214121;35.797938;2360;51.937500;44.062500;45.812500;3
2023.03.22 09:14:01;4857856.000000;69.158624;35.792597;2360;52.062500;44.062500;45.812500;3
2023.03.22 09:16:00;4087808.000000;46.769806;35.787256;2360;52.000000;44.125000;45.812500;3
2023.03.22 09:18:00;4571136.000000;50.770671;35.782018;2360;52.187500;44.187500;45.937500;3
2023.03.22 09:20:01;4308992.000000;54.306600;35.776677;2361;52.312500;44.312500;46.000000;3
2023.03.22 09:22:00;5222400.000000;52.145205;35.770719;2361;52.375000;44.375000;46.062500;3
2023.03.22 09:24:00;4460544.000000;56.617407;35.765378;2361;52.437500;44.437500;46.125000;3
2023.03.22 09:26:00;5165056.000000;48.984585;35.760037;2361;52.562500;44.500000;46.250000;3
2023.03.22 09:28:00;3825664.000000;49.219201;35.754799;2361;52.562500;44.562500;46.375000;3
2023.03.22 09:30:00;5603328.000000;34.983415;35.749458;2361;52.687500;44.625000;46.312500;3
2023.03.22 09:32:00;6205440.000000;36.257780;35.743500;2362;52.687500;44.750000;46.500000;3
2023.03.22 09:34:00;4579328.000000;44.770517;35.738159;2362;52.750000;44.812500;46.625000;3
2023.03.22 09:36:00;4079616.000000;60.554670;35.732818;2362;52.812500;44.812500;46.562500;3
2023.03.22 09:38:00;6111232.000000;40.952080;35.727580;2362;52.750000;44.875000;46.500000;3
2023.03.22 09:40:00;4153344.000000;41.068669;35.722239;2362;52.812500;44.875000;46.500000;3
2023.03.22 09:42:01;5074944.000000;64.555730;35.716281;2363;52.875000;44.937500;46.562500;3
2023.03.22 09:44:00;4202496.000000;41.519761;35.710940;2363;52.875000;44.937500;46.750000;3
2023.03.22 09:46:00;4059136.000000;42.066622;35.705599;2363;52.812500;44.937500;46.687500;3
2023.03.22 09:48:01;4829184.000000;56.228461;35.700361;2363;53.000000;45.000000;46.750000;3
2023.03.22 09:50:00;5971968.000000;48.940297;35.695020;2364;53.062500;45.062500;46.812500;3
2023.03.22 09:52:01;5439488.000000;46.192003;35.689062;2364;53.062500;45.062500;46.812500;3
2023.03.22 09:54:00;4075520.000000;53.266639;35.683721;2364;53.125000;45.125000;46.875000;3
2023.03.22 09:56:00;4837376.000000;44.190954;35.678380;2364;53.000000;45.125000;46.875000;3
2023.03.22 09:58:01;4059136.000000;48.428530;35.673142;2364;53.187500;45.125000;46.875000;3
2023.03.22 10:00:00;4661248.000000;47.310318;35.667801;2365;53.187500;45.187500;46.875000;3
2023.03.22 10:02:00;5971968.000000;56.422622;35.661843;2365;53.062500;45.187500;46.875000;3
2023.03.22 10:04:01;4034560.000000;63.755665;35.656502;2365;53.250000;45.187500;46.875000;3
2023.03.22 10:06:01;4702208.000000;69.853768;35.651161;2365;53.312500;45.187500;46.937500;3
2023.03.22 10:08:01;4194304.000000;41.354412;35.645923;2365;53.312500;45.187500;47.000000;3
2023.03.22 10:10:01;4964352.000000;58.772482;35.640582;2366;53.250000;45.187500;47.062500;3
2023.03.22 10:12:01;5693440.000000;67.984029;35.634624;2366;53.250000;45.250000;47.000000;3
2023.03.22 10:14:00;4202496.000000;62.876677;35.629283;2366;53.312500;45.250000;47.000000;3
2023.03.22 10:16:00;4440064.000000;50.211456;35.623942;2366;53.250000;45.312500;47.000000;3
2023.03.22 10:18:01;4059136.000000;39.779469;35.618704;2366;53.375000;45.375000;47.125000;3
2023.03.22 10:20:00;3940352.000000;65.526924;35.613363;2367;53.375000;45.375000;47.062500;3
2023.03.22 10:22:00;5947392.000000;66.870729;35.607405;2367;53.625000;45.437500;47.250000;3
2023.03.22 10:24:00;4009984.000000;42.876491;35.602064;2367;53.500000;45.500000;47.250000;3
2023.03.22 10:26:01;4947968.000000;54.199985;35.596723;2367;53.687500;45.500000;47.187500;3
2023.03.22 10:28:01;4448256.000000;61.468456;35.591485;2367;53.625000;45.562500;47.187500;3
2023.03.22 10:30:01;4067328.000000;53.771913;35.586144;2368;53.562500;45.562500;47.375000;3
2023.03.22 10:32:01;5939200.000000;51.668254;35.580186;2368;53.750000;45.562500;47.250000;3
2023.03.22 10:34:00;4288512.000000;39.180999;35.574845;2368;53.500000;45.562500;47.312500;3
2023.03.22 10:36:01;4923392.000000;49.199345;35.569504;2368;53.562500;45.562500;47.250000;3
2023.03.22 10:38:00;4448256.000000;35.460781;35.564266;2368;53.375000;45.500000;47.250000;3
2023.03.22 10:40:01;4075520.000000;55.943401;35.558925;2369;53.437500;45.500000;47.250000;3
2023.03.22 10:42:01;7217152.000000;56.837851;35.552967;2369;53.500000;45.437500;47.312500;3
2023.03.22 10:44:00;5685248.000000;47.362571;35.547626;2369;53.375000;45.437500;47.187500;3
2023.03.22 10:46:00;4001792.000000;38.099467;35.542285;2369;53.500000;45.437500;47.312500;3
2023.03.22 10:48:01;4702208.000000;66.963702;35.537047;2369;53.375000;45.437500;47.312500;3
2023.03.22 10:50:00;4407296.000000;49.858872;35.531706;2370;53.437500;45.437500;47.187500;3
2023.03.22 10:52:01;6320128.000000;57.086252;35.525337;2370;53.437500;45.500000;47.250000;3
2023.03.22 10:54:00;4517888.000000;50.144987;35.520407;2370;53.312500;45.500000;47.125000;3
2023.03.22 10:56:00;4186112.000000;48.962300;35.515066;2370;53.437500;45.500000;47.250000;3
2023.03.22 10:58:00;4763648.000000;57.503110;35.509828;2370;53.312500;45.500000;47.312500;3
2023.03.22 11:00:00;4575232.000000;43.176198;35.504487;2370;53.375000;45.500000;47.250000;3
2023.03.22 11:02:01;6098944.000000;68.738167;35.498529;2371;53.500000;45.500000;47.187500;3
2023.03.22 11:04:00;4694016.000000;42.935993;35.493188;2371;53.375000;45.437500;47.187500;3
2023.03.22 11:06:01;3772416.000000;49.946809;35.487847;2371;53.500000;45.437500;47.187500;3
2023.03.22 11:08:00;4661248.000000;55.493709;35.482609;2371;53.312500;45.375000;47.187500;3
2023.03.22 11:10:00;4091904.000000;63.040126;35.477267;2372;53.250000;45.312500;47.062500;3
2023.03.22 11:12:00;6193152.000000;48.225310;35.471310;2372;53.312500;45.312500;46.875000;3
2023.03.22 11:14:00;4247552.000000;42.294537;35.465969;2372;53.062500;45.250000;46.937500;3
2023.03.22 11:16:00;5042176.000000;46.414778;35.460628;2372;53.062500;45.187500;47.062500;3
2023.03.22 11:18:01;4448256.000000;50.810422;35.455390;2372;53.187500;45.125000;46.875000;3
2023.03.22 11:20:00;5091328.000000;47.609535;35.450048;2372;53.187500;45.125000;46.750000;3
2023.03.22 11:22:01;5947392.000000;48.478759;35.444091;2373;53.125000;45.062500;46.875000;3
2023.03.22 11:24:00;4296704.000000;52.613971;35.438750;2373;53.000000;45.062500;46.937500;3
2023.03.22 11:26:00;3940352.000000;38.423351;35.433409;2373;53.000000;45.062500;46.875000;3
2023.03.22 11:28:00;5677056.000000;44.666156;35.428171;2373;53.000000;45.062500;46.875000;3
2023.03.22 11:30:00;3940352.000000;56.024284;35.422829;2373;52.937500;45.062500;46.875000;3
2023.03.22 11:32:01;7368704.000000;68.731958;35.416872;2374;53.125000;45.062500;46.875000;3
2023.03.22 11:34:01;5591040.000000;67.971816;35.411531;2374;53.187500;45.125000;46.937500;3
2023.03.22 11:36:00;3899392.000000;31.882963;35.406190;2374;53.062500;45.125000;47.000000;3
2023.03.22 11:38:00;4415488.000000;49.190180;35.400952;2374;53.187500;45.187500;46.937500;3
2023.03.22 11:40:00;4296704.000000;57.551621;35.395610;2375;53.250000;45.250000;47.062500;3
2023.03.22 11:42:01;4947968.000000;58.535962;35.389653;2375;53.312500;45.312500;47.187500;3
2023.03.22 11:44:01;4661248.000000;67.415664;35.384312;2375;53.500000;45.375000;47.125000;3
2023.03.22 11:46:00;4067328.000000;56.889715;35.378971;2375;53.562500;45.500000;47.187500;3
2023.03.22 11:48:00;4448256.000000;63.447232;35.373733;2375;53.562500;45.562500;47.312500;3
2023.03.22 11:50:00;4067328.000000;50.673757;35.368289;2375;53.500000;45.625000;47.375000;3
2023.03.22 11:52:01;6488064.000000;58.709282;35.362331;2376;53.625000;45.625000;47.375000;3
2023.03.22 11:54:01;4669440.000000;71.382919;35.356990;2376;53.625000;45.687500;47.375000;3
2023.03.22 11:56:00;5210112.000000;50.631470;35.351649;2376;53.500000;45.687500;47.500000;3
2023.03.22 11:58:00;4771840.000000;48.915715;35.346411;2376;53.687500;45.687500;47.437500;3
2023.03.22 12:00:00;5971968.000000;52.338136;35.341070;2377;53.750000;45.750000;47.562500;3
2023.03.22 12:02:00;6352896.000000;48.977996;35.335112;2377;53.812500;45.812500;47.625000;3
2023.03.22 12:04:01;4820992.000000;68.356315;35.329771;2377;53.812500;45.812500;47.625000;3
2023.03.22 12:06:00;3813376.000000;40.258522;35.324430;2377;53.812500;45.812500;47.562500;3
2023.03.22 12:08:00;4542464.000000;46.178434;35.319192;2377;53.750000;45.875000;47.625000;3
2023.03.22 12:10:00;4517888.000000;50.742741;35.313851;2377;53.875000;45.937500;47.687500;3
2023.03.22 12:12:01;6574080.000000;73.293749;35.307893;2378;54.062500;46.000000;47.812500;3
2023.03.22 12:14:00;4812800.000000;38.562776;35.302552;2378;54.000000;46.062500;47.750000;3
2023.03.22 12:16:00;5345280.000000;46.177771;35.297211;2378;54.062500;46.125000;47.812500;3
2023.03.22 12:18:01;4829184.000000;55.776968;35.291973;2378;54.250000;46.125000;48.000000;3
2023.03.22 12:20:00;4710400.000000;35.027411;35.286632;2378;54.125000;46.187500;47.875000;3
2023.03.22 12:22:01;5812224.000000;65.674206;35.280674;2379;54.187500;46.250000;48.125000;3
2023.03.22 12:24:01;4374528.000000;64.660791;35.275333;2379;54.312500;46.250000;48.062500;3
2023.03.22 12:26:00;4837376.000000;44.079274;35.269992;2379;54.250000;46.312500;48.125000;3
2023.03.22 12:28:00;5718016.000000;46.295434;35.264754;2379;54.500000;46.375000;48.250000;3
2023.03.22 12:30:00;3932160.000000;52.118200;35.259413;2380;54.437500;46.437500;48.250000;3
2023.03.22 12:32:00;6352896.000000;57.733280;35.253455;2380;54.312500;46.437500;48.250000;3
2023.03.22 12:34:01;4669440.000000;50.282144;35.248114;2380;54.500000;46.437500;48.250000;3
2023.03.22 12:36:00;4067328.000000;52.884795;35.242773;2380;54.312500;46.437500;48.250000;3
2023.03.22 12:38:00;4947968.000000;45.365307;35.237535;2380;54.250000;46.437500;48.187500;3
2023.03.22 12:40:01;4247552.000000;53.952409;35.232194;2381;54.437500;46.437500;48.125000;3
2023.03.22 12:42:00;5836800.000000;61.827907;35.226236;2381;54.437500;46.375000;48.125000;3
2023.03.22 12:44:00;4194304.000000;51.996079;35.220895;2381;54.312500;46.437500;48.187500;3
2023.03.22 12:46:01;4075520.000000;62.130439;35.215554;2381;54.375000;46.437500;48.250000;3
2023.03.22 12:48:01;4804608.000000;68.169343;35.210316;2381;54.437500;46.437500;48.250000;3
2023.03.22 12:50:00;5718016.000000;47.494771;35.204975;2381;54.437500;46.500000;48.250000;3
2023.03.22 12:52:00;6471680.000000;70.352267;35.199017;2382;54.500000;46.500000;48.250000;3
2023.03.22 12:54:00;4702208.000000;52.015145;35.193676;2382;54.437500;46.500000;48.250000;3
2023.03.22 12:56:01;5185536.000000;51.018983;35.188335;2382;54.437500;46.437500;48.312500;3
2023.03.22 12:58:01;4534272.000000;43.121942;35.183097;2382;54.375000;46.437500;48.187500;3
2023.03.22 13:00:00;4567040.000000;49.002033;35.177756;2382;54.437500;46.375000;48.187500;3
2023.03.22 13:02:00;5201920.000000;44.160236;35.171798;2383;54.437500;46.312500;48.000000;3
2023.03.22 13:04:01;4415488.000000;62.446560;35.166457;2383;54.312500;46.312500;47.937500;3
2023.03.22 13:06:00;4194304.000000;46.462311;35.161116;2383;54.125000;46.250000;48.000000;3
2023.03.22 13:08:01;4702208.000000;53.776462;35.155878;2383;54.250000;46.187500;48.000000;3
2023.03.22 13:10:00;5599232.000000;60.896019;35.150537;2384;54.187500;46.187500;47.937500;3
2023.03.22 13:12:00;6549504.000000;53.654787;35.144579;2384;54.062500;46.187500;47.875000;3
2023.03.22 13:14:00;4567040.000000;69.120197;35.139238;2384;54.125000;46.125000;47.937500;3
2023.03.22 13:16:00;4128768.000000;65.280278;35.133897;2384;54.062500;46.062500;47.875000;3
2023.03.22 13:18:00;3805184.000000;41.346444;35.128659;2384;54.062500;46.062500;47.875000;3
2023.03.22 13:20:00;4702208.000000;69.801301;35.123318;2385;54.062500;46.062500;47.875000;3
2023.03.22 13:22:00;5582848.000000;68.902213;35.117360;2385;54.062500;46.062500;47.937500;3
2023.03.22 13:24:01;4669440.000000;67.969433;35.112019;2385;54.062500;46.062500;47.875000;3
2023.03.22 13:26:00;4321280.000000;43.742951;35.106678;2385;53.937500;46.062500;47.875000;3
2023.03.22 13:28:01;4169728.000000;66.092627;35.101440;2385;54.062500;46.062500;47.750000;3
2023.03.22 13:30:00;4653056.000000;39.729287;35.096099;2385;54.062500;46.062500;47.875000;3
2023.03.22 13:32:01;5844992.000000;65.752545;35.090141;2386;54.000000;46.000000;47.812500;3
2023.03.22 13:34:00;4448256.000000;46.130611;35.084800;2386;53.750000;46.000000;47.750000;3
2023.03.22 13:36:00;4947968.000000;72.291671;35.079459;2386;54.000000;45.937500;47.687500;3
2023.03.22 13:38:00;5709824.000000;56.297147;35.074221;2386;53.687500;45.812500;47.500000;3
2023.03.22 13:40:00;4313088.000000;63.467725;35.068880;2387;53.687500;45.812500;47.562500;3
2023.03.22 13:42:01;5931008.000000;50.360669;35.062922;2387;53.750000;45.750000;47.500000;3
2023.03.22 13:44:00;4440064.000000;48.661889;35.057581;2387;53.562500;45.687500;47.375000;3
2023.03.22 13:46:00;3788800.000000;49.839949;35.052240;2387;53.687500;45.687500;47.375000;3
2023.03.22 13:48:00;5709824.000000;54.465850;35.047002;2387;53.500000;45.687500;47.437500;3
2023.03.22 13:50:00;4128768.000000;61.875046;35.041661;2387;53.625000;45.687500;47.500000;3
2023.03.22 13:52:00;6303744.000000;51.286963;35.035703;2388;53.625000;45.750000;47.437500;3
2023.03.22 13:54:01;4780032.000000;69.542807;35.030362;2388;53.812500;45.750000;47.500000;3
2023.03.22 13:56:00;3915776.000000;45.527069;35.025021;2388;53.687500;45.812500;47.562500;3
2023.03.22 13:58:01;4558848.000000;52.876300;35.019783;2388;53.937500;45.875000;47.625000;3
2023.03.22 14:00:00;5525504.000000;39.663115;35.014441;2388;53.937500;45.937500;47.687500;3
2023.03.22 14:02:01;6057984.000000;41.273666;35.008484;2389;54.000000;46.000000;47.687500;3
2023.03.22 14:04:00;4620288.000000;39.051057;35.003143;2389;53.937500;46.000000;47.812500;3
2023.03.22 14:06:01;3874816.000000;55.349367;34.997802;2389;54.125000;46.062500;47.750000;3
2023.03.22 14:08:00;4694016.000000;51.911378;34.992564;2389;54.000000;46.062500;47.812500;3
2023.03.22 14:10:00;4407296.000000;62.896469;34.987222;2390;54.125000;46.125000;47.937500;3
2023.03.22 14:12:00;6311936.000000;49.612201;34.981265;2390;54.187500;46.187500;47.937500;3
2023.03.22 14:14:00;4694016.000000;53.238137;34.975924;2390;54.187500;46.250000;47.937500;3
2023.03.22 14:16:01;3899392.000000;43.992460;34.970583;2390;54.437500;46.250000;48.000000;3
2023.03.22 14:18:00;4567040.000000;41.762095;34.965345;2390;54.250000;46.312500;48.062500;3
2023.03.22 14:20:01;4153344.000000;69.529760;34.960003;2391;54.375000;46.312500;48.125000;3
2023.03.22 14:22:01;6082560.000000;51.306952;34.954046;2391;54.375000;46.375000;48.062500;3
2023.03.22 14:24:00;4448256.000000;45.131474;34.948705;2391;54.312500;46.375000;48.062500;3
2023.03.22 14:26:01;4194304.000000;43.546521;34.943364;2391;54.375000;46.375000;48.000000;3
2023.03.22 14:28:01;4542464.000000;72.869685;34.938126;2391;54.375000;46.375000;48.187500;3
2023.03.22 14:30:00;4067328.000000;60.234091;34.932784;2392;54.187500;46.312500;48.125000;3
2023.03.22 14:32:00;5844992.000000;59.726447;34.926827;2392;54.250000;46.312500;48.125000;3
2023.03.22 14:34:01;4440064.000000;57.429383;34.921486;2392;54.312500;46.312500;48.000000;3
2023.03.22 14:36:01;3923968.000000;51.840315;34.916145;2392;54.250000;46.312500;48.062500;3
2023.03.22 14:38:00;4534272.000000;50.057472;34.910907;2392;54.250000;46.250000;48.000000;3
2023.03.22 14:40:01;4313088.000000;69.147133;34.905565;2393;54.250000;46.250000;48.187500;3
2023.03.22 14:42:01;6217728.000000;54.446703;34.899608;2393;54.375000;46.250000;47.937500;3
2023.03.22 14:44:00;4575232.000000;43.145659;34.894267;2393;54.125000;46.250000;47.937500;3
2023.03.22 14:46:00;4034560.000000;49.240333;34.888926;2393;54.187500;46.250000;48.000000;3
2023.03.22 14:48:01;4939776.000000;67.694912;34.883687;2393;54.312500;46.250000;48.062500;3
2023.03.22 14:50:00;4026368.000000;43.747029;34.878346;2393;54.250000;46.250000;48.000000;3
2023.03.22 14:52:00;11374592.000000;56.762140;34.872389;2394;54.250000;46.250000;48.000000;3
2023.03.22 14:54:00;9781248.000000;46.820951;34.867048;2394;54.250000;46.250000;48.062500;3
2023.03.22 14:56:01;8003584.000000;52.558327;34.861707;2394;54.375000;46.250000;48.000000;3
2023.03.22 14:58:00;6447104.000000;69.476449;34.856468;2394;54.250000;46.312500;48.000000;3
2023.03.22 15:00:00;4567040.000000;53.663332;34.851127;2394;54.250000;46.312500;48.125000;3
2023.03.22 15:02:00;5423104.000000;29.005820;34.845170;2395;54.250000;46.312500;48.187500;3
2023.03.22 15:04:00;4956160.000000;47.499383;34.839829;2395;54.375000;46.312500;48.062500;3
2023.03.22 15:06:01;4186112.000000;51.116860;34.834488;2395;54.187500;46.312500;48.125000;3
2023.03.22 15:08:01;5050368.000000;69.611049;34.829249;2395;54.375000;46.312500;48.062500;3
2023.03.22 15:10:00;4694016.000000;55.945158;34.823908;2395;54.187500;46.312500;48.000000;3
2023.03.22 15:12:01;6217728.000000;45.778808;34.817951;2396;54.312500;46.312500;47.937500;3
2023.03.22 15:14:01;4415488.000000;56.200804;34.812610;2396;54.312500;46.250000;47.937500;3
2023.03.22 15:16:00;4153344.000000;51.740930;34.807269;2396;54.250000;46.250000;48.062500;3
2023.03.22 15:18:01;5582848.000000;49.533141;34.802030;2396;54.125000;46.250000;48.000000;3
2023.03.22 15:20:01;3829760.000000;66.278771;34.796689;2397;54.187500;46.187500;47.812500;3
2023.03.22 15:22:01;5447680.000000;40.718430;34.790732;2397;54.250000;46.187500;48.000000;3
2023.03.22 15:24:00;3772416.000000;43.196711;34.785391;2397;54.062500;46.125000;47.937500;3
2023.03.22 15:26:01;4272128.000000;37.540817;34.780050;2397;54.125000;46.125000;47.875000;3
2023.03.22 15:28:00;5541888.000000;69.180611;34.774811;2397;54.125000;46.125000;47.812500;3
2023.03.22 15:30:00;4440064.000000;43.151214;34.769470;2397;53.937500;46.125000;47.812500;3
2023.03.22 15:32:00;6438912.000000;42.208437;34.763513;2398;53.937500;46.062500;47.812500;3
2023.03.22 15:34:01;4550656.000000;63.743007;34.758172;2398;54.125000;46.062500;47.875000;3
2023.03.22 15:36:01;4169728.000000;44.557557;34.752831;2398;54.062500;46.062500;47.812500;3
2023.03.22 15:38:00;4534272.000000;66.346429;34.747592;2398;53.937500;46.062500;47.875000;3
2023.03.22 15:40:00;4218880.000000;54.808544;34.742251;2398;53.937500;46.062500;47.812500;3
2023.03.22 15:42:01;5414912.000000;49.143583;34.736294;2399;54.000000;46.062500;47.812500;3
2023.03.22 15:44:01;3764224.000000;58.161087;34.730953;2399;54.062500;46.000000;47.750000;3
2023.03.22 15:46:00;4186112.000000;47.568568;34.725612;2399;53.937500;46.000000;47.750000;3
2023.03.22 15:48:00;4026368.000000;50.641858;34.720373;2399;54.062500;46.062500;47.875000;3
2023.03.22 15:50:00;3796992.000000;43.399028;34.715032;2399;53.937500;46.125000;47.750000;3
2023.03.22 15:52:00;5193728.000000;49.042284;34.709075;2400;54.062500;46.125000;47.875000;3
2023.03.22 15:54:00;4026368.000000;54.300031;34.703734;2400;54.125000;46.187500;48.000000;3
2023.03.22 15:56:01;4567040.000000;45.849929;34.698393;2400;54.250000;46.250000;48.000000;3
2023.03.22 15:58:01;4050944.000000;43.115820;34.693154;2400;54.375000;46.250000;47.937500;3
2023.03.22 16:00:00;4653056.000000;56.056680;34.687813;2400;54.312500;46.312500;48.187500;3
2023.03.22 16:02:01;5709824.000000;54.708593;34.681856;2401;54.375000;46.375000;48.125000;3
2023.03.22 16:04:00;4034560.000000;62.951964;34.676515;2401;54.437500;46.375000;48.125000;3
2023.03.22 16:06:00;4550656.000000;47.014977;34.671174;2401;54.375000;46.437500;48.250000;3
2023.03.22 16:08:01;4136960.000000;69.393666;34.665935;2401;54.562500;46.437500;48.250000;3
2023.03.22 16:10:00;4947968.000000;52.789126;34.660594;2402;54.625000;46.500000;48.250000;3
2023.03.22 16:12:01;5931008.000000;53.785519;34.654637;2402;54.625000;46.562500;48.312500;3
2023.03.22 16:14:00;4567040.000000;39.956043;34.649296;2402;54.687500;46.562500;48.312500;3
2023.03.22 16:16:00;5234688.000000;45.131395;34.643955;2402;54.500000;46.625000;48.437500;3
2023.03.22 16:18:01;4517888.000000;47.598904;34.638716;2402;54.750000;46.687500;48.500000;3
2023.03.22 16:20:01;4169728.000000;63.372044;34.633375;2403;54.750000;46.687500;48.500000;3
2023.03.22 16:22:01;6209536.000000;57.967033;34.627418;2403;54.750000;46.750000;48.500000;3
2023.03.22 16:24:01;4399104.000000;60.964148;34.622077;2403;54.937500;46.750000;48.500000;3
2023.03.22 16:26:00;3796992.000000;51.117759;34.616736;2403;54.750000;46.812500;48.562500;3
2023.03.22 16:28:01;4685824.000000;62.238547;34.611497;2403;54.750000;46.812500;48.500000;3
2023.03.22 16:30:00;4136960.000000;47.064065;34.606156;2404;54.750000;46.875000;48.562500;3
2023.03.22 16:32:01;5058560.000000;61.259851;34.600199;2404;54.937500;46.875000;48.625000;3
2023.03.22 16:34:01;5533696.000000;50.697353;34.594858;2404;54.937500;46.875000;48.687500;3
2023.03.22 16:36:00;3932160.000000;63.926385;34.589517;2404;54.937500;46.875000;48.625000;3
2023.03.22 16:38:00;4898816.000000;40.309278;34.584278;2404;54.875000;46.937500;48.625000;3
2023.03.22 16:40:00;4136960.000000;44.108415;34.578937;2404;54.812500;46.937500;48.562500;3
2023.03.22 16:42:00;5685248.000000;53.450024;34.572980;2405;54.875000;46.937500;48.687500;3
2023.03.22 16:44:01;3993600.000000;48.810817;34.567639;2405;55.000000;46.875000;48.625000;3
2023.03.22 16:46:00;5709824.000000;68.708265;34.562298;2405;54.937500;46.875000;48.687500;3
2023.03.22 16:48:00;4026368.000000;46.701153;34.557059;2405;54.750000;46.875000;48.625000;3
2023.03.22 16:50:00;4882432.000000;37.038400;34.551718;2405;54.750000;46.812500;48.562500;3
2023.03.22 16:52:00;5828608.000000;46.104766;34.545761;2406;54.875000;46.812500;48.437500;3
2023.03.22 16:54:01;4145152.000000;59.655159;34.540420;2406;54.750000;46.750000;48.500000;3
2023.03.22 16:56:01;4677632.000000;52.538781;34.535079;2406;54.750000;46.750000;48.500000;3
2023.03.22 16:58:01;4042752.000000;64.262413;34.529840;2406;54.687500;46.687500;48.562500;3
2023.03.22 17:00:00;4780032.000000;53.154405;34.524499;2407;54.687500;46.687500;48.437500;3
2023.03.22 17:02:00;5779456.000000;36.475381;34.518542;2407;54.500000;46.625000;48.437500;3
2023.03.22 17:04:00;4120576.000000;59.685336;34.513201;2407;54.500000;46.562500;48.312500;3
2023.03.22 17:06:01;4677632.000000;40.394065;34.507860;2407;54.625000;46.562500;48.250000;3
2023.03.22 17:08:01;5533696.000000;67.358184;34.502621;2407;54.500000;46.500000;48.375000;3
2023.03.22 17:10:00;4009984.000000;56.924670;34.497280;2408;54.562500;46.437500;48.062500;3
2023.03.22 17:12:01;6590464.000000;43.950369;34.491323;2408;54.437500;46.437500;48.312500;3
2023.03.22 17:14:01;5042176.000000;51.279010;34.485982;2408;54.375000;46.375000;48.125000;3
2023.03.22 17:16:00;4431872.000000;70.088637;34.480641;2408;54.375000;46.312500;48.187500;3
2023.03.22 17:18:00;3923968.000000;38.697610;34.475402;2408;54.125000;46.250000;48.000000;3
2023.03.22 17:20:01;4939776.000000;65.045622;34.470061;2409;54.312500;46.250000;47.937500;3
2023.03.22 17:22:00;6971392.000000;52.751167;34.464104;2409;54.187500;46.187500;47.875000;3
2023.03.22 17:24:00;5193728.000000;44.657841;34.458763;2409;54.062500;46.125000;47.937500;3
2023.03.22 17:26:00;4780032.000000;46.062388;34.453422;2409;54.000000;46.125000;47.875000;3
2023.03.22 17:28:01;5419008.000000;56.088171;34.448183;2409;54.062500;46.062500;47.812500;3
2023.03.22 17:30:00;4780032.000000;51.229849;34.442842;2410;54.062500;46.000000;47.812500;3
2023.03.22 17:32:00;5820416.000000;40.754788;34.436885;2410;53.937500;46.000000;47.750000;3
2023.03.22 17:34:01;4009984.000000;54.456584;34.431544;2410;54.000000;45.937500;47.625000;3
2023.03.22 17:36:01;4771840.000000;55.185907;34.426203;2410;53.812500;45.875000;47.750000;3
2023.03.22 17:38:01;4059136.000000;53.531149;34.420964;2410;53.875000;45.875000;47.625000;3
2023.03.22 17:40:00;3891200.000000;33.456966;34.415623;2410;53.687500;45.812500;47.562500;3
2023.03.22 17:42:00;5693440.000000;46.862982;34.409666;2411;53.687500;45.750000;47.562500;3
2023.03.22 17:44:00;4296704.000000;38.600747;34.404325;2411;53.687500;45.687500;47.500000;3
2023.03.22 17:46:00;4661248.000000;59.202563;34.398984;2411;53.500000;45.687500;47.375000;3
2023.03.22 17:48:00;4407296.000000;39.280536;34.393745;2411;53.437500;45.625000;47.250000;3
2023.03.22 17:50:00;3858432.000000;49.189075;34.388404;2412;53.625000;45.562500;47.375000;3
2023.03.22 17:52:01;6041600.000000;68.058364;34.382447;2412;53.500000;45.500000;47.312500;3
2023.03.22 17:54:01;4390912.000000;52.959308;34.377106;2412;53.500000;45.500000;47.312500;3
2023.03.22 17:56:01;4780032.000000;70.971365;34.371765;2412;53.312500;45.437500;47.312500;3
2023.03.22 17:58:01;4534272.000000;52.475907;34.366526;2412;53.437500;45.437500;47.187500;3
2023.03.22 18:00:01;3932160.000000;45.355047;34.361185;2413;53.312500;45.375000;47.125000;3
2023.03.22 18:02:00;6152192.000000;60.289188;34.355228;2413;53.187500;45.312500;47.125000;3
2023.03.22 18:04:00;4440064.000000;61.432962;34.349887;2413;53.187500;45.250000;47.062500;3
2023.03.22 18:06:01;4915200.000000;61.563860;34.344546;2413;53.125000;45.187500;47.000000;3
2023.03.22 18:08:01;4280320.000000;44.561948;34.339307;2413;53.187500;45.125000;46.875000;3
2023.03.22 18:10:00;4059136.000000;61.722976;34.333966;2414;53.125000;45.125000;46.937500;3
2023.03.22 18:12:00;6414336.000000;49.927018;34.328009;2414;52.812500;45.062500;46.812500;3
2023.03.22 18:14:00;4018176.000000;52.634794;34.322668;2414;52.812500;45.000000;46.750000;3
2023.03.22 18:16:00;5066752.000000;35.702556;34.317326;2414;52.875000;44.937500;46.750000;3
2023.03.22 18:18:01;4550656.000000;67.523337;34.312088;2414;52.875000;44.937500;46.687500;3
2023.03.22 18:20:01;4042752.000000;46.077326;34.306747;2415;52.875000;44.875000;46.687500;3
2023.03.22 18:22:00;6279168.000000;55.019592;34.300790;2415;52.625000;44.812500;46.500000;3
2023.03.22 18:24:00;4685824.000000;54.674075;34.295449;2415;52.750000;44.750000;46.500000;3
