Time;Free Memory;CPU Usage;Drive Space;Number of Data Files;Temperatur 1;Temperatur 2;Temperatur 3;Logging Status
2023.03.23 09:14:01;4194304.000000;58.234961;35.792597;2360;50.687500;42.687500;44.500000;3
2023.03.23 09:16:00;4734976.000000;59.690389;35.787256;2360;50.500000;42.687500;44.312500;3
2023.03.23 09:18:00;5304320.000000;39.953012;35.782018;2360;50.437500;42.687500;44.312500;3
2023.03.23 09:20:00;3964928.000000;52.529837;35.776677;2360;50.375000;42.625000;44.312500;3
2023.03.23 09:22:00;5750784.000000;52.222548;35.770719;2361;50.437500;42.562500;44.187500;3
2023.03.23 09:24:00;3973120.000000;48.324079;35.765378;2361;50.437500;42.500000;44.187500;3
2023.03.23 09:26:01;4861952.000000;60.567149;35.760037;2361;50.375000;42.437500;44.062500;3
2023.03.23 09:28:00;4448256.000000;47.088430;35.754799;2361;50.312500;42.437500;44.125000;3
2023.03.23 09:30:00;3964928.000000;49.825977;35.749458;2361;50.250000;42.375000;44.062500;3
2023.03.23 09:32:00;5582848.000000;46.351506;35.743500;2362;50.187500;42.375000;44.000000;3
2023.03.23 09:34:00;3932160.000000;45.851249;35.738159;2362;50.062500;42.375000;44.000000;3
2023.03.23 09:36:01;4583424.000000;43.502806;35.732818;2362;50.250000;42.375000;43.937500;3
2023.03.23 09:38:01;5242880.000000;69.649875;35.727580;2362;50.187500;42.375000;44.125000;3
2023.03.23 09:40:01;5947392.000000;63.196609;35.722239;2363;50.312500;42.375000;44.000000;3
2023.03.23 09:42:01;5844992.000000;51.638304;35.716281;2363;50.375000;42.375000;44.125000;3
2023.03.23 09:44:00;4194304.000000;71.173627;35.710940;2363;50.375000;42.375000;44.062500;3
2023.03.23 09:46:01;4702208.000000;53.222058;35.705599;2363;50.375000;42.375000;44.062500;3
2023.03.23 09:48:01;4337664.000000;52.088376;35.700361;2363;50.375000;42.437500;44.062500;3
2023.03.23 09:50:01;4034560.000000;57.287645;35.695020;2364;50.375000;42.437500;44.062500;3
2023.03.23 09:52:00;6098944.000000;46.900698;35.689062;2364;50.312500;42.500000;44.250000;3
2023.03.23 09:54:00;4423680.000000;48.948155;35.683721;2364;50.500000;42.562500;44.187500;3
2023.03.23 09:56:00;5099520.000000;50.711920;35.678380;2364;50.625000;42.562500;44.312500;3
2023.03.23 09:58:00;4440064.000000;48.910482;35.673142;2364;50.437500;42.625000;44.187500;3
2023.03.23 10:00:00;4083712.000000;50.779566;35.667801;2364;50.500000;42.687500;44.375000;3
2023.03.23 10:02:00;5099520.000000;37.112302;35.661843;2365;50.437500;42.687500;44.437500;3
2023.03.23 10:04:00;4550656.000000;39.144955;35.656502;2365;50.562500;42.750000;44.375000;3
2023.03.23 10:06:00;5091328.000000;43.302186;35.651161;2365;50.562500;42.750000;44.312500;3
2023.03.23 10:08:01;4534272.000000;55.117698;35.645923;2365;50.687500;42.750000;44.437500;3
2023.03.23 10:10:01;5312512.000000;54.419694;35.640582;2366;50.562500;42.687500;44.312500;3
2023.03.23 10:12:00;6115328.000000;52.231901;35.634624;2366;50.500000;42.687500;44.312500;3
2023.03.23 10:14:01;4464640.000000;63.583253;35.629283;2366;50.562500;42.562500;44.312500;3
2023.03.23 10:16:00;3956736.000000;49.117435;35.623942;2366;50.437500;42.562500;44.187500;3
2023.03.23 10:18:00;4431872.000000;67.926437;35.618704;2366;50.500000;42.500000;44.187500;3
2023.03.23 10:20:00;4075520.000000;64.638452;35.613363;2367;50.250000;42.437500;44.000000;3
2023.03.23 10:22:00;5947392.000000;46.348214;35.607405;2367;50.187500;42.375000;44.000000;3
2023.03.23 10:24:00;4464640.000000;55.479998;35.602064;2367;50.125000;42.250000;43.875000;3
2023.03.23 10:26:01;3923968.000000;64.091410;35.596723;2367;50.062500;42.250000;43.875000;3
2023.03.23 10:28:00;4321280.000000;53.432989;35.591485;2367;49.875000;42.125000;43.875000;3
2023.03.23 10:30:00;4075520.000000;57.751816;35.586144;2368;50.000000;42.062500;43.750000;3
2023.03.23 10:32:01;6242304.000000;43.539263;35.580186;2368;49.875000;42.000000;43.687500;3
2023.03.23 10:34:01;4558848.000000;64.680176;35.574845;2368;49.875000;41.937500;43.625000;3
2023.03.23 10:36:01;3948544.000000;47.651163;35.569504;2368;49.687500;41.875000;43.562500;3
2023.03.23 10:38:00;4583424.000000;57.434120;35.564266;2368;49.500000;41.750000;43.375000;3
2023.03.23 10:40:00;4337664.000000;47.465019;35.558925;2368;49.375000;41.625000;43.250000;3
2023.03.23 10:42:01;6234112.000000;63.670335;35.552967;2369;49.312500;41.437500;43.125000;3
2023.03.23 10:44:01;4583424.000000;41.297800;35.547626;2369;49.125000;41.312500;42.937500;3
2023.03.23 10:46:01;5185536.000000;46.033311;35.542285;2369;49.000000;41.187500;42.875000;3
2023.03.23 10:48:00;4575232.000000;69.400139;35.537047;2369;49.000000;41.062500;42.750000;3
2023.03.23 10:50:00;4440064.000000;49.567859;35.531706;2369;48.750000;40.937500;42.562500;3
2023.03.23 10:52:01;5066752.000000;62.254304;35.525748;2370;48.625000;40.812500;42.562500;3
2023.03.23 10:54:01;4702208.000000;54.704990;35.520407;2370;48.625000;40.750000;42.437500;3
2023.03.23 10:56:01;4194304.000000;57.431773;35.515066;2370;48.500000;40.687500;42.375000;3
2023.03.23 10:58:01;4710400.000000;69.391575;35.509828;2370;48.437500;40.625000;42.250000;3
2023.03.23 11:00:00;4354048.000000;52.153523;35.504487;2370;48.375000;40.562500;42.312500;3
2023.03.23 11:02:00;5971968.000000;46.325560;35.498529;2371;48.312500;40.562500;42.250000;3
2023.03.23 11:04:00;4337664.000000;47.565247;35.493188;2371;48.500000;40.562500;42.312500;3
2023.03.23 11:06:01;3948544.000000;70.648730;35.487847;2371;48.437500;40.625000;42.312500;3
2023.03.23 11:08:01;4550656.000000;48.987638;35.482609;2371;48.500000;40.625000;42.250000;3
2023.03.23 11:10:00;4202496.000000;46.124920;35.477267;2372;48.562500;40.687500;42.312500;3
2023.03.23 11:12:00;6336512.000000;47.369933;35.471310;2372;48.500000;40.750000;42.375000;3
2023.03.23 11:14:00;4558848.000000;69.649092;35.465969;2372;48.625000;40.750000;42.312500;3
2023.03.23 11:16:01;3932160.000000;48.871241;35.460628;2372;48.750000;40.812500;42.437500;3
2023.03.23 11:18:01;4583424.000000;61.419778;35.455390;2372;48.812500;40.875000;42.625000;3
2023.03.23 11:20:00;4272128.000000;48.507476;35.450048;2372;48.687500;40.937500;42.562500;3
2023.03.23 11:22:01;6369280.000000;49.473030;35.444091;2373;48.937500;41.000000;42.687500;3
2023.03.23 11:24:01;4337664.000000;40.877093;35.438750;2373;48.937500;41.125000;42.812500;3
2023.03.23 11:26:00;4116480.000000;52.100198;35.433409;2373;49.000000;41.187500;42.750000;3
2023.03.23 11:28:00;4718592.000000;38.142854;35.428171;2373;49.125000;41.312500;42.937500;3
2023.03.23 11:30:00;4337664.000000;62.161047;35.422829;2374;49.312500;41.437500;43.000000;3
2023.03.23 11:32:00;6115328.000000;47.513927;35.416872;2374;49.312500;41.562500;43.250000;3
2023.03.23 11:34:00;4718592.000000;49.295961;35.411531;2374;49.500000;41.687500;43.250000;3
2023.03.23 11:36:00;4120576.000000;43.401410;35.406190;2374;49.687500;41.812500;43.437500;3
2023.03.23 11:38:00;4812800.000000;55.543487;35.400952;2374;49.750000;41.937500;43.625000;3
2023.03.23 11:40:00;4677632.000000;49.455753;35.395610;2375;50.125000;42.125000;43.750000;3
2023.03.23 11:42:01;5185536.000000;67.223516;35.389653;2375;50.125000;42.250000;43.875000;3
2023.03.23 11:44:00;4702208.000000;34.071123;35.384312;2375;50.250000;42.375000;44.062500;3
2023.03.23 11:46:00;5177344.000000;56.670355;35.378971;2375;50.250000;42.500000;44.187500;3
2023.03.23 11:48:00;4710400.000000;54.009951;35.373733;2375;50.562500;42.625000;44.250000;3
2023.03.23 11:50:00;4329472.000000;63.382626;35.368289;2376;50.812500;42.812500;44.437500;3
2023.03.23 11:52:00;6193152.000000;44.422353;35.362331;2376;50.812500;42.937500;44.500000;3
2023.03.23 11:54:00;4661248.000000;61.886491;35.356990;2376;51.125000;43.062500;44.687500;3
2023.03.23 11:56:01;5328896.000000;72.207585;35.351649;2376;51.187500;43.187500;44.937500;3
2023.03.23 11:58:01;4534272.000000;50.639568;35.346411;2376;51.187500;43.250000;45.000000;3
2023.03.23 12:00:00;4415488.000000;41.726261;35.341070;2376;51.312500;43.312500;45.062500;3
2023.03.23 12:02:00;6225920.000000;54.020800;35.335112;2377;51.375000;43.437500;45.187500;3
2023.03.23 12:04:00;4861952.000000;52.283290;35.329771;2377;51.437500;43.562500;45.250000;3
2023.03.23 12:06:00;3813376.000000;54.633813;35.324430;2377;51.562500;43.625000;45.375000;3
2023.03.23 12:08:01;4448256.000000;62.996397;35.319192;2377;51.812500;43.750000;45.437500;3
2023.03.23 12:10:01;4456448.000000;50.897752;35.313851;2378;51.937500;43.937500;45.562500;3
2023.03.23 12:12:01;5853184.000000;65.085321;35.307893;2378;52.125000;44.062500;45.750000;3
2023.03.23 12:14:01;4169728.000000;38.987561;35.302552;2378;52.125000;44.187500;45.875000;3
2023.03.23 12:16:01;4575232.000000;48.663327;35.297211;2378;52.375000;44.312500;46.000000;3
2023.03.23 12:18:00;5464064.000000;36.010753;35.291973;2378;52.312500;44.437500;46.125000;3
2023.03.23 12:20:00;4734976.000000;51.535770;35.286632;2378;52.500000;44.625000;46.250000;3
2023.03.23 12:22:01;5591040.000000;47.936650;35.280674;2379;52.812500;44.750000;46.500000;3
2023.03.23 12:24:00;4161536.000000;48.147369;35.275333;2379;52.812500;44.875000;46.625000;3
2023.03.23 12:26:00;4702208.000000;68.050752;35.269992;2379;53.000000;45.000000;46.687500;3
2023.03.23 12:28:00;4304896.000000;50.750307;35.264754;2379;53.000000;45.062500;46.812500;3
2023.03.23 12:30:00;4947968.000000;68.066177;35.259413;2380;53.312500;45.187500;47.062500;3
2023.03.23 12:32:00;5787648.000000;49.915977;35.253455;2380;53.312500;45.312500;47.000000;3
2023.03.23 12:34:01;4329472.000000;42.596636;35.248114;2380;53.437500;45.375000;47.125000;3
2023.03.23 12:36:00;3821568.000000;50.822265;35.242773;2380;53.500000;45.500000;47.312500;3
2023.03.23 12:38:00;4161536.000000;50.954261;35.237535;2380;53.750000;45.625000;47.312500;3
2023.03.23 12:40:00;4796416.000000;51.096248;35.232194;2381;53.750000;45.687500;47.500000;3
2023.03.23 12:42:00;6860800.000000;46.797508;35.226236;2381;53.875000;45.750000;47.625000;3
2023.03.23 12:44:01;5169152.000000;68.583236;35.220895;2381;53.812500;45.812500;47.562500;3
2023.03.23 12:46:00;4653056.000000;44.181527;35.215554;2381;53.750000;45.812500;47.562500;3
2023.03.23 12:48:00;4415488.000000;50.985456;35.210316;2381;53.750000;45.812500;47.500000;3
2023.03.23 12:50:00;3756032.000000;49.011313;35.204975;2381;53.687500;45.750000;47.500000;3
2023.03.23 12:52:00;6987776.000000;46.044865;35.199017;2382;53.562500;45.687500;47.437500;3
2023.03.23 12:54:01;5210112.000000;61.770287;35.193676;2382;53.750000;45.687500;47.375000;3
2023.03.23 12:56:00;4608000.000000;59.454540;35.188335;2382;53.562500;45.687500;47.562500;3
2023.03.23 12:58:00;4136960.000000;48.220351;35.183097;2382;53.687500;45.687500;47.437500;3
2023.03.23 13:00:00;3915776.000000;67.118754;35.177756;2383;53.750000;45.687500;47.562500;3
2023.03.23 13:02:00;5591040.000000;50.108086;35.171798;2383;53.625000;45.750000;47.437500;3
2023.03.23 13:04:00;3940352.000000;37.368723;35.166457;2383;53.562500;45.687500;47.562500;3
2023.03.23 13:06:01;4829184.000000;71.757362;35.161116;2383;53.687500;45.750000;47.500000;3
2023.03.23 13:08:01;4067328.000000;73.768869;35.155878;2383;53.812500;45.750000;47.562500;3
2023.03.23 13:10:00;4923392.000000;58.168429;35.150537;2384;53.875000;45.812500;47.687500;3
2023.03.23 13:12:00;5828608.000000;52.912132;35.144579;2384;53.812500;45.937500;47.750000;3
2023.03.23 13:14:01;4280320.000000;56.293466;35.139238;2384;54.062500;45.937500;47.750000;3
2023.03.23 13:16:00;4628480.000000;60.965384;35.133897;2384;54.062500;46.062500;47.812500;3
2023.03.23 13:18:01;4112384.000000;44.568228;35.128659;2384;54.125000;46.125000;47.875000;3
2023.03.23 13:20:00;4018176.000000;44.646981;35.123318;2384;54.187500;46.187500;48.000000;3
2023.03.23 13:22:01;6074368.000000;59.290871;35.117360;2385;54.437500;46.312500;48.062500;3
2023.03.23 13:24:00;4169728.000000;35.745260;35.112019;2385;54.312500;46.375000;48.187500;3
2023.03.23 13:26:00;5115904.000000;63.864971;35.106678;2385;54.312500;46.375000;48.187500;3
2023.03.23 13:28:01;5431296.000000;60.987826;35.101440;2385;54.500000;46.437500;48.125000;3
2023.03.23 13:30:00;3940352.000000;46.203261;35.096099;2385;54.250000;46.375000;48.125000;3
2023.03.23 13:32:01;5931008.000000;70.340287;35.090141;2386;54.375000;46.375000;48.125000;3
2023.03.23 13:34:00;4153344.000000;54.063034;35.084800;2386;54.250000;46.375000;48.062500;3
2023.03.23 13:36:01;6025216.000000;51.599835;35.079459;2386;54.375000;46.375000;48.125000;3
2023.03.23 13:38:01;4440064.000000;74.041158;35.074221;2386;54.500000;46.375000;48.062500;3
2023.03.23 13:40:00;3940352.000000;42.733217;35.068880;2386;54.250000;46.375000;48.125000;3
2023.03.23 13:42:01;6225920.000000;55.901342;35.062922;2387;54.375000;46.375000;48.187500;3
2023.03.23 13:44:01;4288512.000000;63.825143;35.057581;2387;54.437500;46.375000;48.062500;3
2023.03.23 13:46:01;4820992.000000;61.344829;35.052240;2387;54.375000;46.437500;48.187500;3
2023.03.23 13:48:00;5701632.000000;40.322829;35.047002;2387;54.312500;46.437500;48.125000;3
2023.03.23 13:50:00;4431872.000000;64.097198;35.041661;2388;54.500000;46.437500;48.250000;3
2023.03.23 13:52:00;5668864.000000;52.845292;35.035703;2388;54.375000;46.437500;48.187500;3
2023.03.23 13:54:00;4186112.000000;62.543581;35.030362;2388;54.500000;46.437500;48.187500;3
2023.03.23 13:56:00;4853760.000000;44.860545;35.025021;2388;54.250000;46.437500;48.187500;3
2023.03.23 13:58:00;4575232.000000;66.828004;35.019783;2388;54.500000;46.437500;48.187500;3
2023.03.23 14:00:00;3932160.000000;56.985509;35.014441;2388;54.375000;46.437500;48.125000;3
2023.03.23 14:02:01;6057984.000000;51.643798;35.008484;2389;54.437500;46.437500;48.250000;3
2023.03.23 14:04:00;4313088.000000;45.401747;35.003143;2389;54.375000;46.375000;48.062500;3
2023.03.23 14:06:01;4796416.000000;47.853503;34.997802;2389;54.375000;46.375000;48.187500;3
2023.03.23 14:08:00;4280320.000000;37.110480;34.992564;2389;54.437500;46.375000;48.062500;3
2023.03.23 14:10:00;3915776.000000;63.533141;34.987222;2390;54.375000;46.375000;48.187500;3
2023.03.23 14:12:00;6217728.000000;38.957360;34.981265;2390;54.375000;46.375000;48.187500;3
2023.03.23 14:14:01;4382720.000000;40.885901;34.975924;2390;54.437500;46.375000;48.125000;3
2023.03.23 14:16:00;5083136.000000;50.520915;34.970172;2390;54.375000;46.437500;48.125000;3
2023.03.23 14:18:01;4280320.000000;51.214188;34.965345;2390;54.437500;46.375000;48.125000;3
2023.03.23 14:20:01;4034560.000000;66.053747;34.960003;2391;54.375000;46.375000;48.125000;3
2023.03.23 14:22:00;6184960.000000;44.439661;34.954046;2391;54.375000;46.375000;48.125000;3
2023.03.23 14:24:00;4440064.000000;46.599861;34.948705;2391;54.312500;46.312500;48.125000;3
2023.03.23 14:26:01;5201920.000000;65.616606;34.943364;2391;54.312500;46.312500;48.000000;3
2023.03.23 14:28:00;4567040.000000;55.378302;34.938126;2391;54.312500;46.312500;48.062500;3
2023.03.23 14:30:00;5423104.000000;38.402908;34.932784;2391;54.125000;46.250000;48.062500;3
2023.03.23 14:32:00;5931008.000000;34.032331;34.926827;2392;54.187500;46.250000;48.062500;3
2023.03.23 14:34:00;4161536.000000;44.054979;34.921486;2392;54.187500;46.250000;48.000000;3
2023.03.23 14:36:00;4694016.000000;55.184228;34.916145;2392;54.187500;46.250000;48.000000;3
2023.03.23 14:38:00;4288512.000000;51.180594;34.910907;2392;54.375000;46.250000;48.000000;3
2023.03.23 14:40:00;3780608.000000;67.314553;34.905565;2393;54.312500;46.250000;48.000000;3
2023.03.23 14:42:00;6352896.000000;53.549144;34.899608;2393;54.500000;46.312500;48.062500;3
2023.03.23 14:44:00;4280320.000000;65.148389;34.894267;2393;54.250000;46.312500;48.062500;3
2023.03.23 14:46:00;3715072.000000;44.780081;34.888926;2393;54.125000;46.312500;48.000000;3
2023.03.23 14:48:01;5677056.000000;42.467225;34.883687;2393;54.437500;46.312500;48.187500;3
2023.03.23 14:50:00;4059136.000000;50.591144;34.878346;2394;54.375000;46.375000;48.187500;3
2023.03.23 14:52:01;6217728.000000;63.615189;34.872389;2394;54.437500;46.375000;48.187500;3
2023.03.23 14:54:00;4366336.000000;51.621545;34.867048;2394;54.250000;46.375000;48.000000;3
2023.03.23 14:56:00;4153344.000000;49.953649;34.861707;2394;54.375000;46.312500;48.062500;3
2023.03.23 14:58:01;4661248.000000;55.411253;34.856468;2394;54.500000;46.312500;48.062500;3
2023.03.23 15:00:00;4669440.000000;49.017888;34.851127;2395;54.312500;46.250000;47.937500;3
2023.03.23 15:02:00;6336512.000000;72.336780;34.845170;2395;54.187500;46.250000;48.000000;3
2023.03.23 15:04:01;4558848.000000;65.856329;34.839829;2395;54.312500;46.250000;48.000000;3
2023.03.23 15:06:01;5455872.000000;60.272680;34.834488;2395;54.375000;46.312500;48.000000;3
2023.03.23 15:08:00;4575232.000000;72.176171;34.829249;2395;54.437500;46.312500;48.125000;3
2023.03.23 15:10:00;4169728.000000;57.112899;34.823908;2395;54.375000;46.375000;48.125000;3
2023.03.23 15:12:01;6193152.000000;59.603575;34.817951;2396;54.437500;46.375000;48.125000;3
2023.03.23 15:14:00;4653056.000000;62.694197;34.812610;2396;54.312500;46.437500;48.187500;3
2023.03.23 15:16:00;3899392.000000;54.708447;34.807269;2396;54.375000;46.437500;48.187500;3
2023.03.23 15:18:00;4440064.000000;46.041492;34.802030;2396;54.437500;46.500000;48.187500;3
2023.03.23 15:20:01;4440064.000000;66.287243;34.796689;2397;54.500000;46.500000;48.250000;3
2023.03.23 15:22:01;4939776.000000;58.281082;34.790732;2397;54.500000;46.500000;48.250000;3
2023.03.23 15:24:00;5406720.000000;75.297096;34.785391;2397;54.562500;46.500000;48.250000;3
2023.03.23 15:26:01;3813376.000000;59.192092;34.780050;2397;54.437500;46.500000;48.250000;3
2023.03.23 15:28:01;4567040.000000;54.103824;34.774811;2397;54.625000;46.500000;48.250000;3
2023.03.23 15:30:00;4255744.000000;53.321921;34.769470;2397;54.437500;46.500000;48.125000;3
2023.03.23 15:32:01;6082560.000000;54.556059;34.763513;2398;54.687500;46.562500;48.312500;3
2023.03.23 15:34:00;4694016.000000;48.272439;34.758172;2398;54.562500;46.625000;48.375000;3
2023.03.23 15:36:00;3907584.000000;66.664922;34.752831;2398;54.687500;46.625000;48.375000;3
2023.03.23 15:38:00;5931008.000000;48.499200;34.747592;2398;54.562500;46.687500;48.375000;3
2023.03.23 15:40:00;4026368.000000;50.118214;34.742251;2398;54.750000;46.750000;48.500000;3
2023.03.23 15:42:01;6344704.000000;59.263132;34.736294;2399;54.875000;46.812500;48.687500;3
2023.03.23 15:44:01;4448256.000000;41.742175;34.730953;2399;54.875000;46.875000;48.625000;3
2023.03.23 15:46:01;5169152.000000;63.847018;34.725612;2399;55.062500;46.937500;48.687500;3
2023.03.23 15:48:00;4829184.000000;46.914806;34.720373;2399;55.062500;47.062500;48.750000;3
2023.03.23 15:50:00;4313088.000000;50.540349;34.715032;2399;55.000000;47.062500;48.875000;3
2023.03.23 15:52:01;5558272.000000;72.279219;34.708664;2400;55.062500;47.125000;48.937500;3
2023.03.23 15:54:00;4194304.000000;49.059272;34.703734;2400;55.125000;47.125000;48.875000;3
2023.03.23 15:56:00;4390912.000000;50.204525;34.698393;2400;55.125000;47.125000;48.812500;3
2023.03.23 15:58:00;3932160.000000;43.415546;34.693154;2400;55.250000;47.125000;48.937500;3
2023.03.23 16:00:01;4517888.000000;52.478531;34.687813;2401;55.250000;47.125000;48.875000;3
2023.03.23 16:02:00;5320704.000000;36.893168;34.681856;2401;55.125000;47.125000;48.812500;3
2023.03.23 16:04:01;3772416.000000;46.643746;34.676515;2401;55.062500;47.062500;48.937500;3
2023.03.23 16:06:00;4349952.000000;39.402166;34.671174;2401;54.937500;47.062500;48.812500;3
2023.03.23 16:08:01;4636672.000000;46.185785;34.665935;2401;55.000000;47.000000;48.750000;3
2023.03.23 16:10:00;4575232.000000;35.783852;34.660594;2402;54.875000;46.937500;48.687500;3
2023.03.23 16:12:00;5591040.000000;55.779880;34.654637;2402;54.812500;46.937500;48.625000;3
2023.03.23 16:14:00;3805184.000000;45.116170;34.649296;2402;54.750000;46.875000;48.625000;3
2023.03.23 16:16:00;4567040.000000;35.611097;34.643955;2402;54.687500;46.812500;48.500000;3
2023.03.23 16:18:00;4067328.000000;41.168519;34.638716;2402;54.750000;46.750000;48.500000;3
2023.03.23 16:20:00;4947968.000000;64.073439;34.633375;2403;54.875000;46.750000;48.562500;3
2023.03.23 16:22:01;5701632.000000;66.680734;34.627418;2403;54.750000;46.687500;48.437500;3
2023.03.23 16:24:01;4059136.000000;70.965589;34.622077;2403;54.687500;46.625000;48.437500;3
2023.03.23 16:26:00;4788224.000000;72.762251;34.616736;2403;54.625000;46.625000;48.375000;3
2023.03.23 16:28:00;5390336.000000;42.325438;34.611497;2403;54.375000;46.562500;48.250000;3
2023.03.23 16:30:00;3932160.000000;52.471604;34.606156;2403;54.437500;46.500000;48.375000;3
2023.03.23 16:32:00;5931008.000000;50.064607;34.600199;2404;54.500000;46.500000;48.375000;3
2023.03.23 16:34:00;3923968.000000;56.283210;34.594858;2404;54.437500;46.500000;48.312500;3
2023.03.23 16:36:00;4812800.000000;40.887792;34.589517;2404;54.375000;46.437500;48.187500;3
2023.03.23 16:38:00;4419584.000000;64.028921;34.584278;2404;54.312500;46.375000;48.187500;3
2023.03.23 16:40:00;3907584.000000;43.299513;34.578937;2404;54.187500;46.375000;48.125000;3
2023.03.23 16:42:01;6303744.000000;67.089490;34.572980;2405;54.312500;46.312500;48.062500;3
2023.03.23 16:44:00;4694016.000000;59.413063;34.567639;2405;54.250000;46.312500;48.125000;3
2023.03.23 16:46:00;4034560.000000;42.991782;34.562298;2405;54.312500;46.250000;48.125000;3
2023.03.23 16:48:01;4423680.000000;49.857826;34.557059;2405;54.187500;46.250000;48.000000;3
2023.03.23 16:50:00;4407296.000000;70.251147;34.551718;2406;54.250000;46.187500;48.000000;3
2023.03.23 16:52:01;6201344.000000;64.064650;34.545761;2406;54.250000;46.125000;47.812500;3
2023.03.23 16:54:01;4685824.000000;49.797738;34.540420;2406;54.125000;46.125000;47.875000;3
2023.03.23 16:56:01;4169728.000000;61.363300;34.535079;2406;54.062500;46.062500;47.750000;3
2023.03.23 16:58:01;4677632.000000;68.178141;34.529840;2406;53.937500;46.000000;47.875000;3
2023.03.23 17:00:00;4272128.000000;57.347452;34.524499;2407;53.875000;46.000000;47.750000;3
2023.03.23 17:02:00;5963776.000000;42.810325;34.518542;2407;53.937500;45.937500;47.750000;3
2023.03.23 17:04:01;4431872.000000;58.786813;34.513201;2407;53.937500;45.875000;47.625000;3
2023.03.23 17:06:00;4939776.000000;41.593377;34.507860;2407;53.750000;45.875000;47.687500;3
2023.03.23 17:08:00;5701632.000000;40.521542;34.502621;2407;53.750000;45.812500;47.562500;3
2023.03.23 17:10:00;4042752.000000;67.548250;34.497280;2408;53.687500;45.750000;47.562500;3
2023.03.23 17:12:00;6074368.000000;48.632890;34.491323;2408;53.812500;45.750000;47.500000;3
2023.03.23 17:14:00;4431872.000000;57.336230;34.485982;2408;53.625000;45.687500;47.500000;3
2023.03.23 17:16:01;5042176.000000;55.248178;34.480641;2408;53.750000;45.625000;47.375000;3
2023.03.23 17:18:01;4304896.000000;57.527211;34.475402;2408;53.750000;45.625000;47.312500;3
2023.03.23 17:20:00;4042752.000000;55.555932;34.470061;2408;53.500000;45.562500;47.312500;3
2023.03.23 17:22:00;6590464.000000;40.735948;34.464104;2409;53.625000;45.562500;47.375000;3
2023.03.23 17:24:00;5193728.000000;61.755934;34.458763;2409;53.562500;45.500000;47.375000;3
2023.03.23 17:26:00;5677056.000000;54.824417;34.453422;2409;53.375000;45.500000;47.312500;3
2023.03.23 17:28:00;3964928.000000;46.226125;34.448183;2409;53.312500;45.437500;47.250000;3
2023.03.23 17:30:00;4661248.000000;36.719777;34.442842;2409;53.250000;45.437500;47.187500;3
2023.03.23 17:32:01;5296128.000000;71.233423;34.436885;2410;53.312500;45.437500;47.187500;3
2023.03.23 17:34:01;5779456.000000;53.603731;34.431544;2410;53.437500;45.375000;47.062500;3
2023.03.23 17:36:01;4313088.000000;70.252645;34.426203;2410;53.437500;45.375000;47.125000;3
2023.03.23 17:38:00;3899392.000000;62.355025;34.420964;2410;53.312500;45.312500;47.125000;3
2023.03.23 17:40:00;4534272.000000;48.927416;34.415623;2411;53.312500;45.250000;47.125000;3
2023.03.23 17:42:00;6381568.000000;44.450501;34.409666;2411;53.062500;45.250000;47.000000;3
2023.03.23 17:44:00;4653056.000000;41.094614;34.404325;2411;53.062500;45.187500;47.000000;3
2023.03.23 17:46:00;5312512.000000;36.777520;34.398984;2411;53.000000;45.187500;46.937500;3
2023.03.23 17:48:00;5574656.000000;41.347211;34.393745;2411;52.937500;45.125000;46.937500;3
2023.03.23 17:50:00;4304896.000000;48.177945;34.388404;2411;52.937500;45.062500;46.812500;3
2023.03.23 17:52:00;6295552.000000;53.104231;34.382447;2412;52.812500;45.062500;46.812500;3
2023.03.23 17:54:00;4374528.000000;45.865874;34.377106;2412;52.937500;45.000000;46.750000;3
2023.03.23 17:56:00;4177920.000000;40.940612;34.371765;2412;52.937500;45.000000;46.812500;3
2023.03.23 17:58:01;3899392.000000;51.523978;34.366526;2412;52.937500;44.937500;46.750000;3
2023.03.23 18:00:01;5652480.000000;56.009586;34.361185;2413;52.875000;44.937500;46.625000;3
2023.03.23 18:02:00;5795840.000000;50.690717;34.355228;2413;52.875000;44.875000;46.750000;3
2023.03.23 18:04:00;3756032.000000;45.886077;34.349887;2413;52.812500;44.875000;46.625000;3
2023.03.23 18:06:00;4423680.000000;59.376066;34.344546;2413;52.812500;44.812500;46.562500;3
2023.03.23 18:08:00;4177920.000000;50.528487;34.339307;2413;52.812500;44.812500;46.500000;3
2023.03.23 18:10:00;5074944.000000;52.235799;34.333966;2414;52.687500;44.812500;46.500000;3
2023.03.23 18:12:00;5922816.000000;48.462773;34.328009;2414;52.625000;44.812500;46.437500;3
2023.03.23 18:14:01;3923968.000000;46.212275;34.322668;2414;52.750000;44.750000;46.562500;3
2023.03.23 18:16:00;4685824.000000;56.729565;34.317326;2414;52.562500;44.750000;46.437500;3
2023.03.23 18:18:01;4042752.000000;51.226420;34.312088;2414;52.625000;44.750000;46.500000;3
2023.03.23 18:20:01;8798208.000000;56.033172;34.306747;2415;52.750000;44.687500;46.437500;3
2023.03.23 18:22:01;10440704.000000;63.436290;34.300790;2415;52.687500;44.687500;46.437500;3
2023.03.23 18:24:01;9179136.000000;46.720772;34.295449;2415;52.750000;44.687500;46.437500;3
2023.03.23 18:26:00;9400320.000000;37.399058;34.290107;2415;52.562500;44.687500;46.375000;3
2023.03.23 18:28:00;8163328.000000;51.565797;34.284869;2415;52.500000;44.687500;46.375000;3
